user_id,ingredients,cuisine,cooking_method,difficulty,protein_content,fiber_content,fat_content,carbohydrate_content,sodium_content
7900,"['butter', 'garlic', 'salt']",[],"['bake', 'boil', 'simmer']",['intermediate'],['low'],"['low', 'medium']",[],['high'],['high']
7901,"['butter', 'garlic', 'olive oil', 'onion', 'pepper']",['american'],"['sautee', 'simmer']",['intermediate'],[],['low'],['low'],['medium'],['high']
7902,"['garlic', 'salt']",['american'],"['bake', 'roast', 'simmer']",['intermediate'],"['high', 'low']",['low'],['medium'],"['high', 'medium']",['high']
7903,['butter'],['american'],"['sautee', 'simmer']",['intermediate'],['low'],['low'],['high'],['medium'],['high']
7904,"['garlic', 'onion']","['american', 'asian']","['bake', 'simmer']",['intermediate'],['high'],['low'],['high'],['high'],['high']
7905,"['butter', 'garlic', 'lemon juice', 'olive oil']","['american', 'european']","['bake', 'boil', 'roast', 'sautee', 'simmer']",['intermediate'],['medium'],['low'],['high'],['low'],['high']
7906,"['salt', 'sugar']",['american'],"['bake', 'simmer']",['intermediate'],['low'],['low'],['high'],['high'],['high']
7907,"['butter', 'garlic', 'onion', 'salt', 'water']","['american', 'european']","['boil', 'sautee', 'simmer']",['intermediate'],"['low', 'medium']",['low'],['low'],[],['high']
7908,"['all purpose flour', 'brown sugar', 'butter', 'cinnamon', 'egg', 'salt', 'sugar', 'vanilla']",['american'],['bake'],['intermediate'],['low'],['low'],[],['high'],['low']
7909,['salt'],['american'],"['bake', 'boil', 'simmer']",['intermediate'],[],['low'],['high'],['high'],['high']
7910,"['butter', 'cream cheese', 'egg', 'garlic', 'onion', 'pepper', 'salt']",['american'],"['bake', 'simmer']",['intermediate'],"['high', 'low']",['low'],['high'],['medium'],['high']
7911,"['butter', 'egg', 'salt']",['american'],['bake'],['intermediate'],['low'],['low'],[],[],['medium']
7912,"['butter', 'egg', 'salt', 'sugar']","['american', 'european']","['bake', 'boil', 'simmer']",['intermediate'],['low'],['low'],['high'],['high'],['high']
7913,"['black pepper', 'garlic', 'olive oil', 'onion', 'parmesan cheese']","['american', 'european']","['bake', 'simmer']",['intermediate'],"['high', 'medium']",['medium'],['high'],['high'],['high']
7914,"['garlic', 'onion', 'salt']",['american'],"['bake', 'boil', 'simmer']",['intermediate'],[],['low'],['high'],"['high', 'medium']",['high']
7915,"['baking soda', 'butter', 'cinnamon', 'egg', 'flour', 'salt', 'sugar', 'vanilla']",['american'],"['bake', 'boil', 'fry', 'simmer']",['intermediate'],['low'],['low'],['high'],"['high', 'medium']","['high', 'medium']"
7916,"['beef broth', 'garlic', 'onion', 'salt', 'water']",['american'],"['bake', 'sautee', 'simmer']",['intermediate'],"['high', 'low']",['medium'],['high'],['high'],['high']
7917,"['butter', 'salt']",['american'],['bake'],['intermediate'],['low'],['low'],"['high', 'low']","['high', 'low']",['high']
7918,"['butter', 'onion', 'salt']","['american', 'unknown']",['bake'],['intermediate'],['low'],['low'],['high'],['high'],['high']
7919,"['onion', 'salt']",['american'],['simmer'],['intermediate'],"['low', 'medium']",['low'],['low'],['high'],[]
7920,"['egg', 'salt', 'sugar']",['american'],['bake'],['intermediate'],['low'],['low'],"['high', 'low']",['high'],['high']
7921,"['butter', 'cumin', 'garlic', 'olive oil', 'onion', 'salt', 'tomato']","['american', 'european', 'latin']","['boil', 'fry', 'simmer']",['intermediate'],['low'],['low'],['high'],['high'],[]
7922,"['olive oil', 'salt']",['american'],"['bake', 'boil', 'grill']",['intermediate'],['low'],['low'],['low'],['high'],['high']
7923,[],['american'],"['bake', 'boil', 'simmer']",['intermediate'],[],['low'],['high'],['low'],['high']
7924,"['butter', 'egg', 'salt']",['american'],"['bake', 'boil', 'simmer']",['intermediate'],[],['low'],[],['medium'],['high']
7925,"['egg', 'olive oil', 'salt', 'sugar']","['american', 'mediterranean', 'unknown']","['bake', 'boil']","['beginner', 'intermediate']","['low', 'medium']",['low'],"['high', 'low']",['high'],['high']
7926,"['baking powder', 'butter', 'egg', 'milk', 'salt']",['american'],['bake'],['intermediate'],['low'],['low'],['medium'],['high'],"['high', 'medium']"
7927,"['butter', 'egg', 'flour', 'olive oil', 'salt', 'sugar', 'water']",['american'],['bake'],['intermediate'],['low'],['low'],"['high', 'medium']","['high', 'medium']",['high']
7928,['salt'],['american'],['bake'],['intermediate'],['low'],['low'],[],['high'],['high']
7929,['onion'],['american'],"['bake', 'grill']",['intermediate'],['low'],['low'],['low'],[],['high']
7930,"['garlic', 'onion', 'salt']","['american', 'european']","['bake', 'simmer']",['intermediate'],['high'],['low'],['high'],['high'],['high']
7931,"['butter', 'sugar']",['american'],"['bake', 'boil']",['intermediate'],['low'],['low'],['low'],[],['low']
7932,"['baking powder', 'butter', 'cinnamon', 'egg', 'flour', 'salt', 'sugar', 'water']",['american'],['bake'],['intermediate'],['low'],['low'],['high'],['high'],"['high', 'medium']"
7933,[],['american'],"['bake', 'simmer']",['intermediate'],[],[],[],[],[]
7934,"['butter', 'egg', 'flour', 'onion', 'salt', 'sugar']","['american', 'unknown']","['bake', 'boil', 'fry', 'sautee']",['intermediate'],['low'],['low'],"['high', 'medium']","['high', 'medium']","['high', 'medium']"
7935,"['baking soda', 'flour', 'onion', 'salt', 'sugar']","['american', 'asian']","['bake', 'braise', 'simmer']",['intermediate'],['low'],['low'],['high'],['high'],['high']
7936,"['all purpose flour', 'butter', 'egg', 'milk', 'salt']",['american'],['bake'],['intermediate'],['low'],['low'],['high'],['high'],['high']
7937,"['butter', 'garlic', 'olive oil', 'onion', 'pepper', 'salt']",['european'],"['bake', 'boil', 'sautee', 'simmer']",['intermediate'],['medium'],['high'],['high'],['high'],['high']
7938,"['butter', 'salt', 'sugar']",['american'],['bake'],['intermediate'],['low'],['low'],['high'],['high'],"['high', 'medium']"
7939,"['black pepper', 'brown sugar', 'salt']","['american', 'european']","['bake', 'simmer']",['intermediate'],"['low', 'medium']",['low'],['medium'],['low'],['high']
7940,"['garlic', 'onion', 'salt', 'unsalted butter']",['american'],"['bake', 'boil', 'sautee', 'simmer']",['intermediate'],['medium'],['low'],[],['low'],['high']
7941,"['onion', 'salt']",['american'],['bake'],['intermediate'],['medium'],['low'],['high'],['high'],['high']
7942,"['olive oil', 'salt']",['american'],['bake'],['intermediate'],['low'],['low'],"['high', 'low']","['high', 'low']",['high']
7943,"['butter', 'carrot', 'chicken broth', 'garlic', 'olive oil', 'onion', 'parsley', 'salt', 'thyme', 'water']",['american'],"['boil', 'roast', 'simmer']","['advanced', 'intermediate']",['low'],['low'],['high'],['high'],"['high', 'medium']"
7944,"['butter', 'egg', 'salt']",['american'],['bake'],['intermediate'],['low'],['low'],['high'],['high'],['high']
7945,"['baking powder', 'brown sugar', 'butter', 'cinnamon', 'cornstarch', 'egg', 'onion', 'salt', 'sugar']","['american', 'unknown']",['bake'],['intermediate'],"['high', 'low']",['low'],['high'],['high'],['high']
7946,"['butter', 'garlic', 'onion', 'salt']",['american'],"['bake', 'boil', 'simmer']",['intermediate'],"['low', 'medium']",['low'],"['low', 'medium']",['high'],['high']
7947,['garlic'],['european'],['unknown'],['intermediate'],[],['low'],['medium'],[],['high']
7948,['salt'],['american'],"['bake', 'simmer']",['intermediate'],['low'],['low'],['high'],['high'],['high']
7949,"['butter', 'egg', 'salt', 'sugar']",['american'],['bake'],['intermediate'],['low'],['low'],['high'],['high'],['high']
7950,"['garlic', 'onion', 'salt']",['american'],"['bake', 'boil', 'simmer']",['intermediate'],['high'],['low'],['high'],['low'],['high']
7951,['salt'],['american'],['bake'],['intermediate'],['low'],['low'],['high'],"['high', 'low']",['high']
7952,"['garlic', 'onion', 'salt']",['american'],"['bake', 'simmer']","['advanced', 'intermediate']","['high', 'low']","['high', 'low']","['high', 'low']",['high'],"['high', 'low']"
7953,"['butter', 'egg', 'onion', 'salt', 'sugar']",['american'],"['bake', 'simmer']",['intermediate'],"['low', 'medium']",['low'],['high'],['high'],['high']
7954,['onion'],['american'],['bake'],['intermediate'],['high'],['low'],['high'],['high'],['high']
7955,"['butter', 'egg', 'garlic', 'olive oil', 'salt', 'sugar']",['american'],"['bake', 'sautee']",['intermediate'],['low'],['low'],"['low', 'medium']",['high'],['medium']
7956,"['butter', 'onion']",['american'],"['bake', 'simmer']",['intermediate'],"['low', 'medium']",['low'],['high'],['high'],['high']
7957,"['butter', 'egg', 'onion', 'salt']",['american'],"['bake', 'fry', 'simmer']",['intermediate'],['low'],['low'],['high'],['high'],['high']
7958,"['garlic', 'onion', 'salt']",['american'],"['bake', 'boil', 'simmer']",['intermediate'],['low'],['low'],"['high', 'medium']","['high', 'low']",['high']
7959,"['garlic', 'onion', 'salt']","['american', 'european']","['boil', 'sautee', 'simmer']",['intermediate'],['medium'],['low'],['high'],[],['high']
7960,['salt'],['american'],"['bake', 'simmer']",['intermediate'],['low'],['low'],['high'],['high'],['high']
7961,"['baking soda', 'egg', 'milk', 'salt', 'sugar', 'vanilla']","['american', 'unknown']",['bake'],"['beginner', 'intermediate']",['low'],['low'],['low'],['high'],['high']
7962,"['garlic', 'onion', 'parmesan cheese', 'salt', 'sugar']","['american', 'european']",['bake'],['intermediate'],['high'],['low'],['high'],['high'],['high']
7963,"['butter', 'salt']",['american'],['bake'],['intermediate'],['low'],['low'],['high'],['high'],['high']
7964,"['butter', 'egg', 'salt', 'sugar']",['american'],['bake'],['intermediate'],['low'],['low'],['high'],['high'],['high']
7965,"['baking soda', 'butter', 'egg', 'flour', 'salt', 'sugar']",['american'],['bake'],['intermediate'],['low'],['low'],['low'],['high'],"['high', 'medium']"
7966,"['butter', 'onion']",['american'],['bake'],['intermediate'],['low'],['low'],['high'],['high'],['high']
7967,"['onion', 'pepper', 'salt']",['american'],"['bake', 'boil', 'simmer']",['intermediate'],['high'],['low'],['high'],[],['high']
7968,"['garlic', 'olive oil', 'onion', 'salt', 'tomato']",[],"['bake', 'boil', 'sautee', 'simmer']",['intermediate'],"['low', 'medium']",['high'],['low'],"['high', 'medium']","['high', 'low']"
7969,"['egg', 'flour']",[],['bake'],['intermediate'],['medium'],['low'],['high'],['high'],['high']
7970,"['flour', 'milk', 'salt', 'sugar']","['american', 'unknown']",['bake'],['intermediate'],['low'],"['low', 'medium']",['high'],['high'],['high']
7971,"['onion', 'salt']",['american'],"['bake', 'simmer']",['intermediate'],['medium'],['medium'],['medium'],['high'],['high']
7972,"['butter', 'salt']",['american'],"['bake', 'boil', 'simmer']",['beginner'],['low'],['low'],['low'],['high'],['high']
7973,"['garlic', 'onion', 'salt']",['american'],"['bake', 'simmer']",['intermediate'],['medium'],['low'],['high'],['high'],['high']
7974,"['onion', 'salt']",['american'],['bake'],['intermediate'],[],['low'],['high'],[],['high']
7975,"['egg', 'onion', 'salt']","['american', 'asian']","['bake', 'boil', 'fry', 'simmer', 'stir_fry']",['intermediate'],"['high', 'low']",['low'],['high'],['high'],['high']
7976,"['salt', 'sugar']",['american'],"['bake', 'boil']",['intermediate'],['high'],['low'],['high'],['high'],['high']
7977,"['brown sugar', 'butter', 'onion', 'pepper', 'salt']",['american'],['bake'],['intermediate'],"['low', 'medium']",['low'],['high'],['high'],['high']
7978,"['brown sugar', 'butter', 'egg', 'salt', 'sugar']","['american', 'unknown']","['bake', 'boil']",['intermediate'],['low'],['low'],"['high', 'low']",['high'],['high']
7979,"['beef', 'onion']",['american'],"['bake', 'boil', 'simmer']",['intermediate'],['medium'],['low'],['medium'],['high'],['high']
7980,['onion'],['american'],"['bake', 'sautee', 'simmer']",['intermediate'],['medium'],['low'],['low'],['low'],['high']
7981,"['all purpose flour', 'baking soda', 'butter', 'egg', 'flour', 'margarine', 'rolled oat', 'salt', 'sugar', 'vanilla']",['american'],['bake'],['intermediate'],['low'],['low'],['high'],['high'],['medium']
7982,"['onion', 'salt']",['american'],"['bake', 'simmer']",['intermediate'],[],['low'],[],[],['high']
7983,"['butter', 'egg', 'flour', 'milk', 'olive oil', 'pepper', 'salt']",['american'],"['bake', 'fry', 'simmer']","['beginner', 'intermediate']","['high', 'low']",['low'],['high'],"['low', 'medium']","['high', 'medium']"
7984,"['salt', 'sugar']",['american'],['bake'],['intermediate'],['low'],['low'],['low'],[],[]
7985,"['baking powder', 'baking soda', 'brown sugar', 'butter', 'egg', 'salt', 'sugar']","['american', 'unknown']",['bake'],['intermediate'],['low'],['low'],['high'],['high'],['high']
7986,"['brown sugar', 'butter', 'egg', 'salt']",['american'],"['bake', 'grill', 'simmer']",['intermediate'],['low'],['low'],['high'],['high'],"['high', 'medium']"
7987,['onion'],[],"['bake', 'simmer']",['intermediate'],[],['low'],['high'],[],['high']
7988,"['butter', 'egg', 'flour', 'garlic', 'milk', 'pepper', 'salt', 'sugar']","['american', 'asian']","['bake', 'boil', 'fry', 'simmer', 'stir_fry']",['intermediate'],"['high', 'low']",['low'],"['high', 'medium']",['high'],['high']
7989,"['butter', 'egg', 'milk', 'salt', 'sugar']",['american'],['bake'],['intermediate'],['low'],['low'],['high'],['high'],['high']
7990,"['butter', 'egg', 'salt']",['american'],"['bake', 'boil']",['intermediate'],"['high', 'low']",['low'],['high'],['high'],['high']
7991,"['egg', 'garlic', 'olive oil', 'onion', 'salt']",['american'],"['bake', 'boil', 'roast', 'sautee', 'simmer']","['advanced', 'intermediate']",['low'],"['low', 'medium']",['high'],['high'],['high']
7992,['salt'],['american'],"['bake', 'simmer']",['intermediate'],['low'],['low'],"['high', 'low']",['high'],['high']
7993,"['butter', 'salt', 'sugar']",['american'],['bake'],['intermediate'],['low'],['low'],['high'],['high'],['high']
7994,"['beef', 'onion', 'salt']",['american'],"['bake', 'boil', 'simmer']",['intermediate'],[],['low'],['medium'],['high'],['high']
7995,[],['american'],['bake'],['intermediate'],[],['low'],['high'],[],['high']
7996,"['egg', 'salt', 'sugar', 'water']","['american', 'unknown']",['bake'],['intermediate'],['low'],['low'],['low'],['high'],['high']
7997,"['butter', 'salt']",['american'],['bake'],['intermediate'],['low'],['low'],['high'],['high'],['high']
7998,"['butter', 'salt']",['american'],['bake'],['intermediate'],[],['low'],['high'],[],['high']
7999,['garlic'],['american'],"['bake', 'simmer']",['intermediate'],[],['low'],['high'],"['high', 'low']",['high']
8000,['salt'],['american'],"['bake', 'boil']",['intermediate'],['low'],['low'],['medium'],"['high', 'low']",['high']
8001,"['garlic', 'olive oil', 'salt', 'water']","['european', 'unknown']","['bake', 'simmer']",['intermediate'],"['low', 'medium']",['low'],['low'],['high'],['high']
8002,"['cheddar cheese', 'water']",['american'],['bake'],['intermediate'],[],['low'],['high'],['high'],['high']
8003,"['baking soda', 'butter', 'egg', 'salt', 'sugar']",['american'],['bake'],"['beginner', 'intermediate']",['low'],['low'],['medium'],['high'],['high']
8004,"['butter', 'egg', 'lemon juice', 'salt', 'sugar']",['american'],"['bake', 'fry', 'sautee']",['intermediate'],[],['low'],[],"['high', 'low']",['medium']
8005,"['butter', 'milk']",[],['bake'],['intermediate'],['low'],['low'],[],[],['low']
8006,"['garlic', 'salt']",['american'],"['bake', 'simmer']",['intermediate'],['low'],['low'],['high'],['high'],['high']
8007,['salt'],['american'],['bake'],['intermediate'],[],['low'],['high'],[],['high']
8008,['salt'],[],[],['intermediate'],[],[],[],[],[]
8009,"['baking powder', 'baking soda', 'butter', 'egg', 'flour', 'salt', 'sugar']",['american'],['bake'],['intermediate'],['low'],['low'],['low'],['high'],"['low', 'medium']"
8010,"['baking soda', 'brown sugar', 'egg', 'salt', 'sugar', 'water', 'xanthan gum']","['american', 'unknown']","['bake', 'simmer']",['intermediate'],['low'],['low'],['low'],"['high', 'low']",['medium']
8011,"['egg', 'salt']",['american'],"['bake', 'simmer']",['intermediate'],['high'],['low'],['high'],['high'],['high']
8012,"['milk', 'salt']",['american'],['bake'],['intermediate'],['low'],['low'],['low'],"['high', 'low']","['low', 'medium']"
8013,"['black pepper', 'butter', 'egg', 'garlic', 'onion', 'salt']","['american', 'european']","['bake', 'sautee']",['intermediate'],['medium'],['low'],['high'],['high'],['high']
8014,"['garlic', 'onion', 'salt']",['american'],"['bake', 'boil', 'simmer']",['intermediate'],['medium'],['low'],['low'],['high'],['high']
8015,[],['american'],['bake'],['intermediate'],['medium'],['low'],['high'],['medium'],['high']
8016,"['butter', 'garlic', 'salt']",['american'],"['bake', 'simmer']",['intermediate'],['low'],['low'],[],['high'],['high']
8017,['garlic'],['american'],['bake'],['intermediate'],"['low', 'medium']",['low'],['medium'],['high'],['high']
8018,['butter'],['american'],"['boil', 'simmer']",['intermediate'],['high'],['low'],"['high', 'medium']",['high'],['high']
8019,"['butter', 'salt']",['american'],['bake'],['intermediate'],['low'],['low'],['high'],['high'],['high']
8020,"['baking soda', 'butter', 'egg', 'salt', 'sugar']",['unknown'],['bake'],['intermediate'],['low'],['low'],['low'],['high'],['medium']
8021,"['butter', 'garlic', 'onion', 'salt']",['american'],"['bake', 'simmer']",['intermediate'],['low'],['low'],"['high', 'medium']","['high', 'low']",['high']
8022,"['garlic', 'onion', 'pepper', 'salt']",['american'],"['bake', 'simmer']","['advanced', 'intermediate']","['high', 'medium']",['low'],['high'],['high'],['high']
8023,"['butter', 'garlic', 'parsley', 'salt']",['american'],"['boil', 'sautee', 'simmer']",['intermediate'],['high'],['low'],['high'],['high'],['high']
8024,"['baking powder', 'salt', 'sugar']",['unknown'],['bake'],['intermediate'],['low'],['low'],[],['high'],[]
8025,"['butter', 'olive oil', 'salt']",['american'],['bake'],['intermediate'],['low'],['low'],['low'],['high'],['high']
8026,"['all purpose flour', 'baking powder', 'baking soda', 'brown sugar', 'butter', 'egg', 'salt', 'sugar']","['american', 'unknown']",['bake'],['intermediate'],['low'],['low'],"['low', 'medium']",['high'],['low']
8027,"['baking powder', 'egg', 'milk', 'salt', 'sugar']",['american'],"['bake', 'boil']",['intermediate'],['low'],['low'],[],['medium'],['high']
8028,"['butter', 'egg', 'salt', 'sugar']",['american'],['bake'],['intermediate'],['low'],['low'],['high'],['high'],['medium']
8029,"['egg', 'salt', 'sugar']","['american', 'unknown']",['bake'],['intermediate'],['low'],['low'],['low'],['high'],[]
8030,"['baking powder', 'butter', 'egg', 'milk', 'powdered sugar', 'salt', 'sugar', 'water']","['african', 'european', 'mediterranean']","['bake', 'simmer']",['intermediate'],['low'],['low'],['high'],['high'],['medium']
8031,"['black pepper', 'garlic', 'olive oil', 'onion', 'salt']","['american', 'mediterranean']","['bake', 'sautee']",['intermediate'],['medium'],['low'],['high'],['low'],['high']
8032,"['butter', 'garlic', 'salt']",['american'],"['bake', 'simmer']",['intermediate'],['high'],['low'],['high'],['high'],['high']
8033,"['egg', 'flour', 'garlic', 'olive oil', 'onion', 'salt']",['american'],['bake'],['intermediate'],"['high', 'low']",['low'],['high'],['high'],['high']
8034,"['butter', 'egg', 'flour', 'milk', 'salt', 'sugar']",['american'],['bake'],['intermediate'],['low'],['low'],['high'],['high'],['high']
8035,"['garlic', 'onion']",['american'],['simmer'],['intermediate'],"['high', 'medium']",['low'],[],['high'],['high']
8036,['salt'],['american'],"['bake', 'boil', 'simmer']",['intermediate'],['low'],['low'],[],[],['high']
8037,['butter'],['american'],['bake'],['intermediate'],['medium'],['low'],['high'],['high'],['high']
8038,"['black pepper', 'butter', 'flour', 'garlic', 'salt']",['american'],"['bake', 'roast', 'simmer']",['beginner'],"['high', 'low']",['low'],['high'],['high'],['high']
8039,"['brown sugar', 'salt']",['american'],['bake'],['intermediate'],['low'],['low'],['low'],['high'],['high']
8040,"['butter', 'egg', 'salt', 'sugar']","['american', 'unknown']",['bake'],['intermediate'],['low'],['low'],['high'],['high'],['high']
8041,['onion'],['american'],['bake'],['intermediate'],['medium'],['low'],['high'],[],['high']
8042,"['garlic', 'onion']",['american'],"['bake', 'simmer']",['intermediate'],['high'],['low'],['high'],['low'],['high']
8043,"['egg', 'salt', 'sugar']",['american'],['bake'],['intermediate'],['low'],['low'],['medium'],['high'],['medium']
8044,"['garlic', 'salt']",['american'],"['bake', 'boil', 'simmer']",['intermediate'],['low'],['low'],['high'],['high'],['high']
8045,"['butter', 'onion', 'salt']",['american'],"['bake', 'boil', 'simmer']",['intermediate'],[],['low'],[],[],['high']
8046,['salt'],['american'],['bake'],['intermediate'],"['low', 'medium']",['low'],"['low', 'medium']",['high'],['high']
8047,"['butter', 'egg', 'onion', 'salt']",['american'],"['bake', 'boil']",['intermediate'],['low'],['low'],['high'],['high'],"['high', 'medium']"
8048,"['butter', 'garlic', 'salt']",['american'],"['bake', 'simmer']",['intermediate'],[],['low'],['high'],['high'],['high']
8049,"['butter', 'salt']",['american'],['bake'],['intermediate'],['low'],['low'],['high'],['high'],['high']
8050,"['butter', 'onion', 'salt']",['american'],"['boil', 'sautee', 'simmer']",['intermediate'],['high'],['low'],['high'],['high'],['high']
8051,"['egg', 'garlic', 'onion', 'salt', 'sugar']",['american'],['bake'],['intermediate'],['medium'],['low'],"['high', 'medium']",['high'],['high']
8052,"['baking soda', 'brown sugar', 'egg', 'onion', 'salt']",['american'],['bake'],['intermediate'],['low'],['low'],['high'],['high'],['high']
8053,"['egg', 'parmesan cheese']","['american', 'european']","['bake', 'simmer']",['intermediate'],['high'],['low'],['high'],['high'],['high']
8054,"['butter', 'salt']",['american'],"['bake', 'boil', 'simmer']",['intermediate'],['low'],['low'],[],['high'],['high']
8055,"['baking soda', 'butter', 'egg', 'flour', 'salt', 'sugar']",['american'],['bake'],['intermediate'],['low'],['low'],['high'],[],['high']
8056,"['butter', 'salt']",['american'],['bake'],['intermediate'],['low'],['low'],[],['high'],[]
8057,"['butter', 'egg', 'salt', 'sugar']",['american'],['bake'],['intermediate'],['low'],['low'],['low'],['high'],['high']
8058,"['butter', 'egg', 'salt', 'sugar']",['unknown'],['bake'],['intermediate'],['low'],['low'],[],['high'],['low']
8059,['garlic'],"['american', 'european']","['roast', 'sautee', 'simmer']",['intermediate'],['medium'],['low'],['high'],"['high', 'low']","['high', 'low']"
8060,"['egg', 'powdered sugar', 'salt', 'sugar']","['american', 'unknown']",['bake'],['intermediate'],[],['high'],[],['high'],['high']
8061,"['butter', 'egg', 'water']",['american'],['bake'],['intermediate'],['low'],['low'],['medium'],['high'],['low']
8062,"['garlic', 'salt', 'sugar']","['american', 'asian']",['bake'],['intermediate'],['low'],['low'],[],"['high', 'low']",['high']
8063,"['garlic', 'olive oil', 'salt']",['european'],"['sautee', 'simmer']",['intermediate'],['low'],['low'],['low'],['high'],"['low', 'medium']"
8064,"['butter', 'garlic', 'green onion', 'salt', 'sugar']",['american'],"['bake', 'sautee', 'simmer']",['intermediate'],['medium'],['low'],"['high', 'low']",['high'],['high']
8065,"['butter', 'chicken breast', 'egg', 'flour', 'sugar', 'vanilla']",['american'],['bake'],['intermediate'],['low'],['low'],['high'],['medium'],['low']
8066,"['butter', 'salt']",['american'],"['bake', 'simmer']",['intermediate'],[],['low'],['high'],['high'],['high']
8067,"['egg', 'flour', 'salt', 'sugar']",['american'],['bake'],['intermediate'],['low'],['low'],[],['high'],['high']
8068,"['butter', 'garlic', 'onion', 'salt']",['american'],"['bake', 'sautee']",['intermediate'],['medium'],['low'],['high'],"['high', 'low']",['high']
8069,"['brown sugar', 'egg', 'flour', 'garlic', 'onion', 'salt', 'sugar']",['american'],"['bake', 'boil']",['intermediate'],['low'],"['low', 'medium']",['medium'],['high'],['high']
8070,"['butter', 'egg', 'salt', 'sugar']",['american'],['bake'],['intermediate'],['low'],['low'],['high'],['high'],['high']
8071,"['butter', 'salt']",['american'],['bake'],['intermediate'],['low'],['low'],['high'],['high'],['high']
8072,"['garlic powder', 'pepper', 'salt']",['american'],"['bake', 'simmer']",['intermediate'],['medium'],['low'],['high'],['high'],"['high', 'medium']"
8073,['garlic'],['american'],"['bake', 'simmer']",['intermediate'],['medium'],['low'],['high'],[],['high']
8074,['onion'],['american'],['bake'],['intermediate'],['high'],['low'],['high'],['high'],['high']
8075,"['onion', 'salt']",['american'],"['bake', 'boil']",['intermediate'],['low'],['low'],['high'],['high'],['high']
8076,"['egg', 'milk', 'onion', 'salt', 'sour cream']",['american'],"['bake', 'simmer']",['intermediate'],['medium'],['low'],"['high', 'low']",['high'],['high']
8077,"['egg', 'salt', 'sugar']","['american', 'unknown']",['bake'],['intermediate'],['low'],['low'],['high'],['high'],"['high', 'medium']"
8078,"['butter', 'egg', 'salt', 'sugar']",['american'],['bake'],['intermediate'],['low'],['low'],['medium'],['high'],"['high', 'medium']"
8079,"['baking soda', 'butter', 'egg', 'flour', 'salt', 'sugar']",['american'],['bake'],['intermediate'],['low'],['low'],['medium'],['low'],['low']
8080,[],['american'],['bake'],['intermediate'],[],['low'],['high'],['high'],['high']
8081,"['butter', 'egg', 'salt', 'sugar']",['american'],"['bake', 'simmer']",['intermediate'],['low'],['low'],['high'],['high'],['high']
8082,['onion'],['american'],"['bake', 'boil', 'simmer']",['intermediate'],['low'],['medium'],['high'],['high'],['high']
8083,"['egg', 'salt']","['american', 'unknown']","['bake', 'simmer']",['intermediate'],['low'],['low'],[],['high'],['high']
8084,"['butter', 'egg', 'onion', 'salt', 'sugar', 'water']",['american'],['bake'],['intermediate'],['low'],['low'],['high'],['high'],['high']
8085,['salt'],['american'],['simmer'],['intermediate'],['low'],['low'],['low'],['high'],[]
8086,"['all purpose flour', 'baking soda', 'butter', 'egg', 'salt', 'sugar']",['american'],"['bake', 'sautee']",['intermediate'],['low'],['low'],['medium'],['high'],['high']
8087,"['butter', 'onion', 'salt']",['american'],"['bake', 'boil', 'simmer']",['intermediate'],[],['low'],['high'],['high'],['high']
8088,"['butter', 'egg', 'flour', 'salt', 'sugar']","['american', 'unknown']","['bake', 'boil', 'simmer']",['intermediate'],['low'],['low'],"['high', 'medium']",['high'],"['high', 'medium']"
8089,"['onion', 'salt']",['american'],"['bake', 'simmer']",['intermediate'],['low'],['low'],['high'],['high'],['high']
8090,"['baking powder', 'butter', 'egg', 'milk', 'salt', 'sugar']","['american', 'unknown']",['bake'],['intermediate'],['low'],['low'],['high'],['high'],['medium']
8091,"['egg', 'salt', 'sugar']",['american'],['bake'],['intermediate'],['low'],"['low', 'medium']",['medium'],['high'],"['high', 'medium']"
8092,['garlic'],['american'],"['bake', 'simmer']",['intermediate'],['medium'],['low'],[],['low'],['high']
8093,['salt'],['american'],"['bake', 'simmer']",['intermediate'],['medium'],['low'],['high'],['high'],['high']
8094,"['baking powder', 'baking soda', 'butter', 'cinnamon', 'egg', 'milk', 'sugar']",['american'],['bake'],['intermediate'],['low'],['low'],[],['high'],['high']
8095,"['onion', 'salt', 'sugar']",['american'],"['bake', 'boil', 'simmer']",['intermediate'],['low'],['low'],['high'],"['high', 'medium']",['high']
8096,"['butter', 'egg', 'salt']",['american'],['bake'],['intermediate'],['low'],['low'],[],['high'],['high']
8097,"['all purpose flour', 'salt']","['american', 'unknown']","['bake', 'simmer']",['intermediate'],['low'],['low'],['low'],['low'],['high']
8098,"['onion', 'salt']",['american'],"['bake', 'boil', 'simmer']",['intermediate'],['low'],"['low', 'medium']",['low'],['high'],['high']
8099,['onion'],['american'],['simmer'],['intermediate'],['low'],[],['high'],[],['high']
8100,['salt'],['american'],['boil'],['intermediate'],['low'],['low'],"['high', 'low']",['high'],"['high', 'low']"
8101,"['butter', 'egg', 'salt', 'sugar']",['american'],['bake'],['intermediate'],['low'],['low'],['high'],['high'],['high']
8102,"['egg', 'salt', 'sugar']","['american', 'unknown']",['bake'],['intermediate'],['low'],['low'],[],['high'],[]
8103,"['butter', 'cinnamon', 'garlic', 'olive oil', 'onion', 'salt']","['european', 'unknown']","['bake', 'sautee', 'simmer']",['intermediate'],['medium'],['medium'],"['high', 'medium']",['high'],"['high', 'medium']"
8104,"['salt', 'sugar', 'water']","['american', 'unknown']","['bake', 'boil', 'simmer']",['intermediate'],['low'],"['high', 'low']","['low', 'medium']",['high'],['medium']
