ReviewId,RecipeId,UserId,UserName,Rating,ReviewText,DateSubmitted,DateModified,ReviewLength,ReviewYear,ReviewMonth,sentiment_score,Rating_scaled
297,2892,4807,suzie dunn,4,This was a very refreshing salad. It''s not time consuming and ingredients were simple. My husband and I are enjoying eating lighter and healthier meals and this one is excellent! Thank You...,2001-01-16 11:13:54+00:00,2001-01-16 11:13:54+00:00,192,2001,1,0.8718,-0.3206608154200556
298,5466,4598,Cole Wheeler,0,"Is it possible to rate a recipe MINUS five stars?  I'm in a pinch, I log on to find some quick and easy app. recipes, and this is what I get.  You people should call yourselves ""recipizarre.com""  Thanks for being no help at all.  It wasn't even that funny.",2001-01-16 11:03:59+00:00,2001-01-16 11:03:59+00:00,256,2001,1,0.5986,-3.465132934651451
299,7154,4811,Mike Hensley,5,"Great recipe!  Several changes might help thicken the soup a bit.  I used half and half instead of plain milk.  Also, 1 tsp. corn starch mixed with hot water helped to thicken. I added some small cubes of potato and some celery. This makes the soup complete.",2001-01-16 11:04:16+00:00,2001-01-16 11:04:16+00:00,258,2001,1,0.7959,0.4654572143877933
300,8322,4684,Catherine Gray-Remes,2,Thai soup without lemon grass??....don't think so,2001-01-16 11:04:33+00:00,2001-01-16 11:04:33+00:00,49,2001,1,0.0,-1.8928968750357533
301,8461,4650,jeff jenkins,4,"I used olive oil instead of lard {I didnt have any in the house} and I only used 1 onion. I think it tuned out great. Thanks for the recipe, and I hope to hear from you soon.",2001-01-16 11:05:08+00:00,2001-01-16 11:05:08+00:00,174,2001,1,0.872,-0.3206608154200556
302,4561,4524,andy bryan,4,wasn't that bad ??????? why do the always make the chicken so big in the market place.,2001-01-16 11:05:39+00:00,2001-01-16 11:05:39+00:00,86,2001,1,0.5873,-0.3206608154200556
303,481,4524,andy bryan,5,It was a great dish my family loved it I couldn't make as much as I wanted to but I got it finished,2001-01-16 11:07:33+00:00,2001-01-16 11:07:33+00:00,99,2001,1,0.6124,0.4654572143877933
304,8182,4722,Bonnie M.,5,"delicious dessert, a little hard to make when you need something for the same day. Maybe you can find a faster and easier version of this same dessert.",2001-01-16 11:07:53+00:00,2001-01-16 11:07:53+00:00,151,2001,1,0.7501,0.4654572143877933
307,671,4828,Gail P Smith,4,"I finally found the recipe for ""Chow Chow Pickles"".
This is an old fashioned southern recipe and the only ingredient missing are peppers. Thank you so much as I have searched the Internet in every Search Engine and nobody had this recipe. (Although I did not look for ""Cucumber Relish"")",2001-01-16 11:11:19+00:00,2001-01-16 11:11:19+00:00,287,2001,1,0.0772,-0.3206608154200556
308,8180,4875,Deise Hunt,4,"I am a true chocolate pie lover.  I cooked the pie as directed using one deep dish 9"" pie pan and a ready made refrigerated pie crust (next time I will make it with my own crust).  The filling sliced very well and yet it was creamy and delicious.  I made the meringue using the 2 egg whites from the eggs used in the filling, adding 1/4 tsp of cream of tartar and 3 tbsp of sugar, and then baking at 400 degrees until golden.  Over all very good.",2001-01-16 11:12:27+00:00,2001-01-16 11:12:27+00:00,446,2001,1,0.9544,-0.3206608154200556
309,591,4525,ian hodgson,5,"very healthy scone  great web site thank you i, i  have 2 tennage girls so they are into recipes ok thanks once a gain",2001-01-16 11:13:22+00:00,2001-01-16 11:13:22+00:00,118,2001,1,0.9542,0.4654572143877933
310,780,5012,Larry Anderson,4,Very good but not a 5 star,2001-01-16 11:17:36+00:00,2001-01-16 11:17:36+00:00,26,2001,1,0.2724,-0.3206608154200556
311,552,4954,Roland J. Darby Sr.,4,Very good receipe. The taste is great!,2001-01-16 11:17:56+00:00,2001-01-16 11:17:56+00:00,38,2001,1,0.8217,-0.3206608154200556
312,542,5028,Bill Marin,4,"Hello, 
My wife makes a version of this, only using the whole chicken breast. Another idea- you can use crushed Ritz type crackers and grated parmesean cheese combined to get the same result.",2001-01-16 11:18:20+00:00,2001-01-16 11:18:20+00:00,192,2001,1,-0.4215,-0.3206608154200556
314,3596,5049,Cynthia Caffey Schw,4,I replaced the cheese with about 1 cup of finely chopped ham; replaced 2 cups milk for 2 cups half and half; added 1/2 cup finely chopped onion; added 2 cloves of minced garlic; doubled the pepper.  It turned out wonderful!  It is so easy and took me less than an hour.  It made about 4 quarts.,2001-01-16 11:19:24+00:00,2001-01-16 11:19:24+00:00,294,2001,1,0.8286,-0.3206608154200556
315,7393,4891,Evan McIntosh,5,"When I was a boy in the 1930s my brother and I would catch bull frogs and father would dispatch and prepare them, we also picked wild button and shaggy main mushrooms, cleaned all and fried in butter, served on toast and devoured.",2001-01-16 11:20:01+00:00,2001-01-16 11:20:01+00:00,230,2001,1,0.0,0.4654572143877933
316,6547,4379,Christy Blakeman,3,"Apparently I got the wrong pork chops for this receipe!!!  I only cooked for 1 1/2 hrs and they were way to dry...if I had cooked for 2 they would have been hockey pukes!!!  The taste was good, but I would diffently watch the time and cooking of the chops. Maybe just an hour, covered.",2001-01-16 11:20:44+00:00,2001-01-16 11:20:44+00:00,285,2001,1,-0.497,-1.1067788452279046
317,3651,2312,Gay Gilmore,5,"I skipped the bread bowls and used fresh italian parsley, a little rosemary and thyme, and it was great.  Left it chunky too.",2001-01-16 11:21:07+00:00,2001-01-16 11:21:07+00:00,125,2001,1,0.7506,0.4654572143877933
318,198,5067,Lowel Goss,5,Great recipe for anyone who like it as close as it come to the real thing! Very simple to make and you can find all the ingredents in your local supermarket! I myself would cut back on the white pepper and add a little bit of hot oil (not to much)! I would also add about 1 1/2 tbls more of vineger. (or to taste) add a little more meat and you can serve with a bowl of white rice with steamed veggies for a meal of its own.,2001-01-16 11:21:50+00:00,2001-01-16 11:21:50+00:00,424,2001,1,0.7488,0.4654572143877933
320,3511,3794,Sally Wolfe,5,"My husband and I simply loved this soup. I added half a medium onion to mine, and put in four cloves of garlic instead of two. We sprinkled shredded mozzarella cheese on ours before enjoying.",2001-01-16 11:22:39+00:00,2001-01-16 11:22:39+00:00,191,2001,1,0.8074,0.4654572143877933
324,4877,3253,l.lahn,2,"This cake didn't rise much.  Also the temperature of 350F. is too high.  The cake burned, possibly because I used a teflon coated cake pan.  I did turn heat down to 325 but the damaged was already done.",2001-01-16 11:24:49+00:00,2001-01-16 11:24:49+00:00,202,2001,1,-0.5927,-1.8928968750357533
325,8463,5014,Shelly Head,5,This recipe was simple to make and easy to convert to serve more people.  I like the fact that the ingredients are those usually found in someones pantry and that preparation time was 10 minutes or less to combine and could be left alone in the oven to cook.  Wish all recipes were this easy and delicious.  I will definetly add this to my keeper list.,2001-01-16 11:26:17+00:00,2001-01-16 11:26:17+00:00,352,2001,1,0.9182,0.4654572143877933
327,4117,4867,Linda Stolz,5,"I have to rate this one highly, since I am the author!  I have found it quite funny to watch how this recipe has flown around the world.  

I sure wish I had done a better job of typing it out!",2001-01-16 15:57:00+00:00,2001-01-16 15:57:00+00:00,195,2001,1,0.8928,0.4654572143877933
329,5283,2070,Margie Greenberg,5,This bread is absolutely delicious and so easy.It's a new family favorite. We even enjoyed it for breakfast. Thanks,2001-01-18 09:38:49+00:00,2001-01-18 09:38:49+00:00,115,2001,1,0.9216,0.4654572143877933
330,5365,5126,Teresa Messick,5,"This is a real good cake But I use 1 tsp. of ginger also.

Tree:)",2001-01-18 09:39:00+00:00,2001-01-18 09:39:00+00:00,67,2001,1,0.2382,0.4654572143877933
331,8457,5148,R Schlei,4,A fantastic version - very fragrant and complex taste.  Highly recommended for those who like spicy eggplant.,2001-01-18 09:39:37+00:00,2001-01-18 09:39:37+00:00,109,2001,1,0.8016,-0.3206608154200556
332,350,2695,Hungarian Gypsy,1,This recipe needs a little help !,2001-01-19 16:38:34+00:00,2001-01-19 16:38:34+00:00,33,2001,1,0.4017,-2.6790149048436023
335,12134,2695,Hungarian Gypsy,5,This dish was excellent.  The sauce turned out wonderful and was an excellent choice for the pork chops !,2001-01-19 16:40:14+00:00,2001-01-19 16:40:14+00:00,105,2001,1,0.908,0.4654572143877933
336,8417,4564,mary sharp,5,this is wonderful very easy but i used cooked pudding. has more lemon pie taste,2001-01-19 16:40:26+00:00,2001-01-19 16:40:26+00:00,79,2001,1,0.5341,0.4654572143877933
338,8515,5199,Karen Fink,1,I think this was the most awfulest punch I have ever tasted hope someone else has better luck!!!!!,2001-01-19 16:41:26+00:00,2001-01-19 16:41:26+00:00,98,2001,1,0.7887,-2.6790149048436023
340,2752,5203,Beverly Balkwell,4,"This recipe makes a 2 pound loaf. I used the white bread setting (3 hrs). The loaf was beautiful, texture was good. The only thing was my machine destroyed the cherries ( I added them as stated in recipe).",2001-01-19 16:41:56+00:00,2001-01-19 16:41:56+00:00,205,2001,1,0.5574,-0.3206608154200556
342,5170,5264,danny sayre,4,"very easy to make,about 5 minutes. the recipe made 9 pancakes 6 inchs round fluffy very light. I was pleased that butter and syrup didn't ""water log"" the cakes. You could add any fruit in this recipe. Overall these were the best I've ever made.  thank you dansa111",2001-01-22 13:57:22+00:00,2001-01-22 13:57:22+00:00,264,2001,1,0.9195,-0.3206608154200556
344,3811,5280,Anita Novotny,4,This casserole was very tasty but a little time consuming to prepare. Next time I know we are going to have this dish (and we definitally will be having it again) I will do the prep work ahead of time.,2001-01-22 14:01:09+00:00,2001-01-22 14:01:09+00:00,201,2001,1,0.0,-0.3206608154200556
345,1857,5285,Michael Dahlquist,3,"It's between three and four stars, really. Easy to make and good tastin'. It's stick-to-your-ribs stuff, it's like chicken paella, and that's pretty good. I am glad I made it, I will make it again, it will be my lunch for the next three weeks.",2001-01-22 14:01:30+00:00,2001-01-22 14:01:30+00:00,243,2001,1,0.9493,-1.1067788452279046
348,8509,5142,Catcooks123,4,"I wanted a new way to prepare thick pork chops for my family ,and this was really good. I used Lawerys season salt instead of accent, and salt. The gravy smelled a little like a marsala sauce. The meat was so tender this way, so much better than dried out broiled thick pork chops.",2001-01-22 14:02:46+00:00,2001-01-22 14:02:46+00:00,281,2001,1,0.8214,-0.3206608154200556
349,4545,5328,Janie Woodall,5,I used Cream of chicken instead of mushroom and it was wonderful !!! My whole family loved it !!,2001-01-22 14:02:55+00:00,2001-01-22 14:02:55+00:00,96,2001,1,0.8679,0.4654572143877933
351,4213,4884,Carmen,5,Baklava is in fact Greek..I moved from Greece a little over 3 years ago and therefore your feeble-minded Turkish opinion means nothing.,2001-01-22 14:25:00+00:00,2001-01-22 14:25:00+00:00,135,2001,1,0.0,0.4654572143877933
352,198,5227,rhonda lambert,4,my family like the bamboo shoots whole. but we love your recipe,2001-01-23 10:31:57+00:00,2001-01-23 10:31:57+00:00,63,2001,1,0.8201,-0.3206608154200556
353,1387,5227,rhonda lambert,4,the lemon rind made it tastier. great recipe,2001-01-23 10:32:35+00:00,2001-01-23 10:32:35+00:00,44,2001,1,0.6249,-0.3206608154200556
355,3596,3858,Vicki Summers,4,No kidding - stir almost constantly. We really liked it. Warmed well in the microwave.,2001-01-23 10:33:12+00:00,2001-01-23 10:33:12+00:00,86,2001,1,0.6962,-0.3206608154200556
360,4734,5357,Jeanne H,5,"This is the best way to serve shoepeg corn there is...we make the same recipe but use two cans of the shoepeg corn, and no beans.  It's yummy for Thanksgiving.",2001-01-24 13:30:11+00:00,2001-01-24 13:30:11+00:00,159,2001,1,0.6597,0.4654572143877933
361,5335,5355,Rena Reeve,5,"I made this bread with a little milk (instead of dry milk) and a little coffee (instead of instant).  Also, I made it using my mixer with dough hook instead of a bread machine.  It worked very well.  Best pumpernickel I have tasted!",2001-01-24 13:30:49+00:00,2001-01-24 13:30:49+00:00,232,2001,1,0.8,0.4654572143877933
363,6547,5420,Andrew Murray,2,"Why do you have to bake pork chops,this is a B.B.Q recipe. Depending on the size and the amount of time to marinate,they shouldn't be more than 15-20 minutes on the B.B.Q",2001-01-27 13:47:18+00:00,2001-01-27 13:47:18+00:00,170,2001,1,0.0,-1.8928968750357533
364,2551,5090,Marcia Detrick,5,Just the type recipe I came to this site for. I am going to take this to a Super Bowl party on Sunday,2001-01-27 13:47:42+00:00,2001-01-27 13:47:42+00:00,101,2001,1,0.765,0.4654572143877933
366,4383,4925,christine story,5,"We really like this dip, it''s creamy & tasty.  I added a little more green onions (including the tops)& some garlic powder (I put that in just about everything that I think it would add a little more zing, plus it''s good for you).",2001-01-27 13:48:12+00:00,2001-01-27 13:48:12+00:00,232,2001,1,0.6901,0.4654572143877933
367,6975,5398,gary gierloff,5,if you love clams and garlic you will love this recipe. I plan to make large quanties for the upcoming superbowl party at the hitchin post in salem oregon.go ravens. ,2001-01-27 13:48:45+00:00,2001-01-27 13:48:45+00:00,166,2001,1,0.9022,0.4654572143877933
370,8531,5385,Cristina Stanfill,3,"Be aware that this is the EXACT recipe that is printed in the booklet that comes with a new crockpot.

It's easy enough, but they call for too much flour, it's a little pasty-tasting to me.  Luckily, I made a test batch before I cooked for guests or I would have been embarrassed.  

Cut the flour amount down to about 1/2 and add more pepper.  I've found that browning the beef first seals it and makes it taste better.",2001-01-27 13:49:49+00:00,2001-01-27 13:49:49+00:00,424,2001,1,0.6542,-1.1067788452279046
371,144,5471,Olivia Cato,3,"It was pretty good, but then again I was really hungry.  Needs more chicken and more cheese.",2001-01-29 15:34:33+00:00,2001-01-29 15:34:33+00:00,92,2001,1,0.4678,-1.1067788452279046
373,2717,5461,Sarah Stluka,5,This casserole is the best I have ever had.  My grandmother makes it for Christmas every year and I just had to have the recipe.,2001-01-29 15:55:02+00:00,2001-01-29 15:55:02+00:00,128,2001,1,0.6369,0.4654572143877933
374,1559,5049,Cynthia Caffey Schw,4,This is easy and very good.  Our family loved it.,2001-01-29 15:55:11+00:00,2001-01-29 15:55:11+00:00,49,2001,1,0.8748,-0.3206608154200556
375,4368,5049,Cynthia Caffey Schw,3,"This was easy to make, but when mashing the potatoes and garlic, be sure to get the garlic mashed.  It is hard to find it in the potatoes, so you need to mash it all well.  The taste is subtle, but true.  You may want to add a little more butter and salt.",2001-01-29 15:55:25+00:00,2001-01-29 15:55:25+00:00,255,2001,1,0.8779,-1.1067788452279046
376,190,1773,Malarkey Test,3,this was okay.  too greasy for my tastes.,2001-01-29 15:55:46+00:00,2001-01-29 15:55:46+00:00,41,2001,1,0.2263,-1.1067788452279046
377,7303,4105,Bill de Bruler,4,I would rate this one a five-star if the hot pepper flakes were omitted. I would omit the hot pepper flakes and use 3 cans of tomatoes and add 1 can of tomato and green chile's. Also for the next time I prepare the recipe I will devein and shell the shrimp then sprinkle cajun spice mix and let the shrimp marinate in it. If anyone attempts this recipe and uses 1/4 cup of the hot pepper flakes you will probably not be able to eat it if you cannot handle hot and spicy food. Believe me I am an amateur Cajun Chef and I could eat the dish but most people could not handle it. I will make this dish because it is rather quick and it is a one dish meal. I will however change it as stated in the beginning of this comment/rating.,2001-01-29 15:56:29+00:00,2001-01-29 15:56:29+00:00,727,2001,1,0.0,-0.3206608154200556
378,1627,5446,Fedelma Dixon,3,"No vanilla?  No butter?  Wasn't sure what to do about that, but the pie is good.",2001-01-29 15:56:41+00:00,2001-01-29 15:56:41+00:00,80,2001,1,0.3672,-1.1067788452279046
379,531,3856,jonathan armytage,3,average taste. Not particularly subtle,2001-01-29 15:57:26+00:00,2001-01-29 15:57:26+00:00,38,2001,1,0.0,-1.1067788452279046
381,5408,5049,Cynthia Caffey Schw,5,"First of all, I used a 4 pound pork tenderloin, instead of 1 pound.  It took 1 hour to bake, so not much longer and was 170 degrees inside.  Next, I didn't have the time to marinade overnight, so I used garlic powder and marinaded for about 20 minutes.  It turned out wonderful.  Probably the best pork we have had.  It was tender, moist and flavorful.  I also substituted black pepper for white pepper.",2001-02-01 18:27:31+00:00,2001-02-01 18:27:31+00:00,403,2001,2,0.8271,0.4654572143877933
383,7220,5235,LJ S3213,4,"absolutely fabulous, received high praise from family members.
Very easy to prepare.",2001-02-01 18:27:51+00:00,2001-02-01 18:27:51+00:00,85,2001,2,0.8882,-0.3206608154200556
384,8566,5355,Rena Reeve,0,I recommend this recipe because I've eaten these muffins many times.  These muffins taste great heated in the micro and then covered with natural applesauce.  A little cinnamon sugar on top makes it the perfect breakfast treat!,2001-02-01 18:28:01+00:00,2001-02-01 18:28:01+00:00,227,2001,2,0.9485,-3.465132934651451
387,5203,5484,Deidre Gilbert,5,"After extensive research on turkey soup recipes, you were my first choice.  Now your turkey soup has become ""Deidre's famous turkey soup"".  I have a stomach condition that requires soup on a daily basis and having previously not liked soup, this was a difficult step for me.  But your recipe has converted me into a soup lover.  It works great for chicken too.  Thank you for adding spices, herbs and FLAVOUR to your recipe.  It really is different and great tasting.  Your efforts to get this out to people like me is very much appreciated.
Deidre Gilbert
Calgary, Alberta, Canada",2001-02-01 18:29:28+00:00,2001-02-01 18:29:28+00:00,583,2001,2,0.9825,0.4654572143877933
388,4550,5495,annaclaire crocco,4,great when sprinkled with grated parmasaen cheese just before serving!,2001-02-01 18:30:05+00:00,2001-02-01 18:30:05+00:00,70,2001,2,0.6588,-0.3206608154200556
389,649,1773,Malarkey Test,4,interesting. i added celery and some cilantro.  i think i made it a bit too hot though.,2001-02-01 18:30:59+00:00,2001-02-01 18:30:59+00:00,87,2001,2,0.4019,-0.3206608154200556
390,3844,5503,Jules Yoken,0,Sounds a bit like Bigos,2001-02-01 18:32:18+00:00,2001-02-01 18:32:18+00:00,23,2001,2,0.3612,-3.465132934651451
391,194,5285,Michael Dahlquist,3,"Basic, simple - but it's good, and taught me a thing or two about making good thai (?) soup - never cooked with lemon grass, but it was yummy. Simple to make and wholesome and creamy without dairy, I'd forgotten the charms of coconut milk.",2001-02-01 18:32:50+00:00,2001-02-01 18:32:50+00:00,239,2001,2,0.9593,-1.1067788452279046
392,198,5519,amity bradley,5,"My boyfriend and i were very pleased with this recipe. he is half chinese so he knows the good stuff. the only thing we changed was the amount of chili paste. we only put one tablespoon instead of 2. the soup is very very spicy with 2 tblsp's. other than that it was great. the flavor is awesome. my boyfriend said that it tasted just like his mom's. that is a great compliment.
amity",2001-02-01 18:34:16+00:00,2001-02-01 18:34:16+00:00,385,2001,2,0.975,0.4654572143877933
393,3423,5528,linda mindrum,5,this recipie is one of the best and easiest i have used. It really does taste like a mounds bar. Fast and easy and the kids will love them as much as you do.,2001-02-01 18:34:30+00:00,2001-02-01 18:34:30+00:00,157,2001,2,0.9506,0.4654572143877933
394,7695,5523,Dave C,1,I agree.,2001-02-01 18:35:39+00:00,2001-02-01 18:35:39+00:00,8,2001,2,0.3612,-2.6790149048436023
396,2713,5523,Dave C,4,Good one even for cold nights in Toronto.,2001-02-01 18:37:13+00:00,2001-02-01 18:37:13+00:00,41,2001,2,0.4404,-0.3206608154200556
399,8573,5609,Tammie Hertrich,5,"I have tried these meatballs and they are to die for. If you like sweedish meatballs than this is the recipe for you. Im sure you won't be disappointed.
Tammie Hertrich
Ottawa, Canada",2001-02-04 20:33:02+00:00,2001-02-04 20:33:02+00:00,185,2001,2,0.3515,0.4654572143877933
400,4627,5633,Karen Klempel,5,"My favorite Tortilla Soup is from the Red Robin in Del Mar, Calif.  This is almost identical.  Very easy.  I would start with 8 tortillas and go up from there - 10 was a little thicker then I like. You can always add more.",2001-02-04 20:33:13+00:00,2001-02-04 20:33:13+00:00,222,2001,2,0.8001,0.4654572143877933
404,4395,5607,Jeanmarie Pope,0,This would be better with real bacon,2001-02-04 20:34:11+00:00,2001-02-04 20:34:11+00:00,36,2001,2,0.4404,-3.465132934651451
405,3082,5607,Jeanmarie Pope,0,This is great as a stuffing for celery,2001-02-04 20:34:25+00:00,2001-02-04 20:34:25+00:00,38,2001,2,0.6249,-3.465132934651451
406,8531,5597,lisa deptula,4,"This recipe is great! Tastes good, is easy and can't beat the convenience of coming home to a meal already to eat. I didn't have any worcestershire sauce and skipped the paprika,it still turned out yummy. I had to have carrots instead of the celery though and a loaf of french bread to go with. mmmmmm.",2001-02-04 20:34:36+00:00,2001-02-04 20:34:36+00:00,302,2001,2,0.9273,-0.3206608154200556
407,8575,5585,Fiona Robison,5,"Incredible flavor, easy and quick but tastes like an all day affair.",2001-02-04 20:34:57+00:00,2001-02-04 20:34:57+00:00,68,2001,2,0.6369,0.4654572143877933
408,4395,5581,Arthur Ghee,4,I havent tried this but it has everything in it that I like. Im going to try it tommorrow after I go shopping.,2001-02-04 20:35:18+00:00,2001-02-04 20:35:18+00:00,110,2001,2,0.5023,-0.3206608154200556
409,4637,5147,henrysmommy,5,This was my first try at muffins from scratch and they were TERRIFIC! Easy to make too!,2001-02-04 20:35:28+00:00,2001-02-04 20:35:28+00:00,87,2001,2,0.8083,0.4654572143877933
411,1209,5643,Meadow Camacho,5,This dip was a big hit with my friends! I substituted mushrooms for artichoke hearts and it was absolutely delicous. Great heated up the next day too! YUM...,2001-02-12 15:47:15+00:00,2001-02-12 15:47:15+00:00,157,2001,2,0.8427,0.4654572143877933
412,7773,5659,John Marinaccio,3,"Fairly good recipe. I found that I needed to marinate the shark steaks for 3 hrs, because i used the goerge forman grill to cook it.I also found that adding 1 1/2 Tbsp. of sugar(for 2 servings) balances the acidity of this recipe very well..The portions of steak that i cooked were 2 1/2 inches thick and it took me 28 min to cook on the george forman grill..",2001-02-12 15:47:56+00:00,2001-02-12 15:47:56+00:00,359,2001,2,0.4404,-1.1067788452279046
413,3611,5662,Stephen Powers,5,"The BEST anchovie based dressing I have found to date, bar none.",2001-02-12 15:48:07+00:00,2001-02-12 15:48:07+00:00,64,2001,2,0.7125,0.4654572143877933
414,3733,5667,MYRA HAZELTON,5,excellent recipe i love it,2001-02-12 15:48:23+00:00,2001-02-12 15:48:23+00:00,26,2001,2,0.836,0.4654572143877933
415,7240,5681,ravindra mandagere,3,"the baking time of 1 hour at 300 degrees plus 
overbakes the cake and also chars it.",2001-02-12 15:56:17+00:00,2001-02-12 15:56:17+00:00,85,2001,2,0.0,-1.1067788452279046
417,2543,5683,Patricia Fitzgerald,4,"Suggestion:  Subsitiution for bread crumbs. You can also use Cereal(corn-flakes), Crackers,and sometimes you can use Corn chips to.",2001-02-12 15:58:13+00:00,2001-02-12 15:58:13+00:00,131,2001,2,0.0,-0.3206608154200556
418,5476,5689,Berevaline Windsor,5,Wow!!!  Egyptian food!!!  Cool!!!,2001-02-12 15:58:55+00:00,2001-02-12 15:58:55+00:00,33,2001,2,0.8057,0.4654572143877933
419,400,5686,Mariya Davis,5,"The dish is wonderful! It so easy to make, it takes 15-20 min :). Also I like to serve it with butter and sour cream. Everytime I cook Spaetzle my husband ask if there anything is left. Though, I always cook more. Try, and you''ll see how easy and delicious it is!",2001-02-12 16:00:43+00:00,2001-02-12 16:00:43+00:00,264,2001,2,0.9507,0.4654572143877933
420,3436,5704,Francesca Tabaranza,4,"Variation, instead of vinegar use freshly squeezed lemon juice.",2001-02-12 16:00:55+00:00,2001-02-12 16:00:55+00:00,63,2001,2,0.0,-0.3206608154200556
421,1229,5523,Dave C,4,This looks good. My grandkids will love me. thanks.  :>)),2001-02-12 16:01:12+00:00,2001-02-12 16:01:12+00:00,57,2001,2,0.875,-0.3206608154200556
422,4460,42189,Leslie O,5,"I have had this before. It has really good flavor!Be sure to use salted pretzels, they really make the dish good.",2001-02-12 16:05:42+00:00,2001-02-12 16:05:42+00:00,113,2001,2,0.8497,0.4654572143877933
423,2897,5714,Andrea Scheiner,5,It was delicious. And very easy too. Even a little kid could make it.,2001-02-12 16:06:33+00:00,2001-02-12 16:06:33+00:00,69,2001,2,0.7841,0.4654572143877933
424,2897,5724,Nikki Daniele,5,It was DELICIOUS and so easy too. My six year old niece even made it herself. It is such a healthy snack.,2001-02-12 16:08:44+00:00,2001-02-12 16:08:44+00:00,105,2001,2,0.8841,0.4654572143877933
425,2895,5745,Ijeva Bambridge,5,"I haven''t tasted it yet because I''m just trying it for the first time for a family member''s birthday party. I am boiling the pineapple and sugar at the moment and tomorrow, I will put the pudding/cream cheese mixture on it and add the bananas and whipped topping and coconut and cherries. It sounds just marvelous! I intend to put a red transparent g-string on the finished product as it seems quite appropriate! I''m sure it''s going to taste fabulous so I will give it the highest rating! Mahalo for the great recipe and looking forward to more... Aloha, Ijeva
-----I finally baked the cake and changed it to chocolate instead of yellow cake mix.  It is absolutely delicious.  I would however, not put 2 cups of sugar because it is awfully sweet but might reduce the quantity or even substitute with some kahlua and milk instead.

Other than that, my son devoured the rest of the cake.  Superb!",2001-02-13 13:22:09+00:00,2001-02-13 13:22:09+00:00,902,2001,2,0.9652,0.4654572143877933
426,4395,5751,Arthur Ghee1,5,"Kraft used to have this on the market. This recepie is just as good, if not better.",2001-02-12 16:12:18+00:00,2001-02-12 16:12:18+00:00,83,2001,2,0.1265,0.4654572143877933
428,1232,5689,Berevaline Windsor,1,...,2001-02-12 16:17:06+00:00,2001-02-12 16:17:06+00:00,3,2001,2,0.0,-2.6790149048436023
433,7222,5788,PEPPER BARLOW,0,"If you use a can of tomato sauce in place of the soup,and,1/2 can of cider vinegar with 1/2 can water (useing the tomato sauce can), you will have really delicious stuffed cabbage with a zest.

                  Pepper barlow


size tomato sauce- 15 oz.Can",2001-02-12 16:18:38+00:00,2001-02-12 16:18:38+00:00,261,2001,2,0.6115,-3.465132934651451
436,595,5790,jkru2229,4,"great receipe!!!!! my mother raised 7 kids with this one. she perked it up with a simple white sauce made with flour,milk,and butter,poured over right before serving.",2001-02-12 16:20:17+00:00,2001-02-12 16:20:17+00:00,166,2001,2,0.7405,-0.3206608154200556
437,2941,5802,Sancton Daryl,5,I used this recipe for a baby shower and it was the talk of the party.  It's sooo easy and absolutely wonderful!!!,2001-02-12 16:20:28+00:00,2001-02-12 16:20:28+00:00,114,2001,2,0.8877,0.4654572143877933
438,611,5860,connie groncki,3,I'm lokking for a whipped cream Icing recipe.  Can you help me.connie,2001-02-15 12:43:03+00:00,2001-02-15 12:43:03+00:00,69,2001,2,0.4019,-1.1067788452279046
439,4594,5873,Ralph Tetta,5,"This recipe is great!  It only took me 1/2 hour to prepare, it wasn't all that expensive, and my wife loved it!  I prepared it for Valentine's day (our first together as husband and wife) and she was thrilled when she got home from work!  The recipe is great because we're both watching our weight, so not being dependent on carbohydrates (rice, pasta, potatoes) was a good thing.  I added mushrooms to the recipe, which enhanced the whole thing.",2001-02-15 12:44:24+00:00,2001-02-15 12:44:24+00:00,446,2001,2,0.9669,0.4654572143877933
440,3110,5898,June Williams,5,"Hello!  My family used to use chicken feet in our soup and it was wonderful.  I was raised on a grain and dairy farm, we raised everything, processed our own meat, canned all our own vegetables etc.  It's so nice to come across all these wonderful recipes.  June Bug",2001-02-16 20:19:14+00:00,2001-02-16 20:19:14+00:00,266,2001,2,0.9064,0.4654572143877933
443,3273,5898,June Williams,0,I had a Great Aunt that made the most wonderful dill pickles she told me that her secret was that she used rain water.  How interesting.  June Bug,2001-02-18 12:13:31+00:00,2001-02-18 12:13:31+00:00,146,2001,2,0.8955,-3.465132934651451
444,5123,5907,Alice Funk,5,"As a helper of a girl scout troop, one of a projects to earn a badge was to prepare an ethnic meal.  We chose and Italian meal and for dessert we chose these cookies.  The girls really enjoyed making and EATING them.  We got about 5 1/2 dozen cookies from a batch.  Thanks for a really wonderful and delicious recipe.",2001-02-18 12:14:16+00:00,2001-02-18 12:14:16+00:00,317,2001,2,0.9505,0.4654572143877933
445,3470,5903,Traci mcmahan,5,awesome....kids loved it!!!!!,2001-02-18 12:15:55+00:00,2001-02-18 12:15:55+00:00,29,2001,2,0.7243,0.4654572143877933
446,2923,5899,W. babbs,0,This is a great recipe that's too easy.,2001-02-18 12:16:45+00:00,2001-02-18 12:16:45+00:00,39,2001,2,0.7906,-3.465132934651451
447,1266,5896,Amy Blum,4,"This recipe was very easy to make, and it turned out great! The cooking temperature was not specified, so I used 350 degrees. Also, I subbed low fat ricotta cheese for cottage cheese because I prefer the taste.",2001-02-18 12:17:04+00:00,2001-02-18 12:17:04+00:00,210,2001,2,0.7569,-0.3206608154200556
