RecipeId,Name,RecipeInstructions,Images,AggregatedRating_na,ReviewCount,Calories,FatContent,SaturatedFatContent,CholesterolContent,SodiumContent,CarbohydrateContent,FiberContent,SugarContent,ProteinContent,source,PrepTime,CookTime,TotalTime,PrepTime_Minutes,CookTime_Minutes,TotalTime_Minutes,RecipeIngredientParts,RecipeIngredientParts_old,ingredients_canonical,ingredients_canonical_auto,ingredients_canonical_final,ingredients_canonical_final_le_5_replace,EnergyFromFat,EnergyFromSaturatedFat,EnergyFromCarbs,EnergyFromProtein,SaturatedFatPercentEnergy,FatPercentEnergy,WHO_SatFat_Compliant,WHO_Fat_Compliant,WHO_Sodium_Compliant,WHO_Score,WHO_Healthy,Energy_kJ,A_score,C_score,FSA_Score,FSA_Healthy
20088,Awesome Eggplant Rollatine,,http://images.media-allrecipes.com/userphotos/250x250/456135.jpg,4.40000009537,108.0,894.4252,41.58561,18.9127,276.215,1872.02,79.62336,15.00271,27.64538,53.34096,foodrecsys,,,,,,,"['eggs lightly beaten', 'garlic powder', 'grated parmesan cheese', 'italian seasoning', 'salt and pepper to taste', 'all-purpose flour', 'vegetable oil for frying', 'large eggplant peeled and sliced', 'ricotta cheese', 'shredded mozzarella cheese', 'dried parsley', 'frozen chopped spinach thawed and drained', 'tomato pasta sauce']","['eggs lightly beaten', 'garlic powder', 'grated parmesan cheese', 'italian seasoning', 'salt and pepper to taste', 'all-purpose flour', 'vegetable oil for frying', 'large eggplant peeled and sliced', 'ricotta cheese', 'shredded mozzarella cheese', 'dried parsley', 'frozen chopped spinach thawed and drained', 'tomato pasta sauce']","['eggs lightly beaten', 'garlic powder', 'parmesan cheese', 'italian seasoning', 'salt and pepper to taste', 'all purpose flour', 'vegetable oil for frying', 'eggplant and', 'ricotta cheese', 'mozzarella cheese', 'parsley', 'frozen spinach thawed and drained', 'tomato pasta sauce']","['eggs beaten', 'garlic powder', 'parmesan cheese', 'italian seasoning', 'salt and pepper to taste', 'all purpose flour', 'vegetable oil for frying', 'eggplant and', 'ricotta cheese', 'mozzarella cheese', 'parsley', 'frozen spinach thawed and drained', 'tomato pasta sauce']","['eggs beaten', 'garlic powder', 'parmesan cheese', 'italian seasoning', 'salt and pepper to taste', 'all purpose flour', 'vegetable oil for frying', 'eggplant and', 'ricotta cheese', 'mozzarella cheese', 'parsley', 'frozen spinach thawed and drained', 'tomato pasta sauce']","['eggs beaten', 'garlic powder', 'parmesan cheese', 'italian seasoning', 'salt and pepper to taste', 'all purpose flour', 'vegetable oil for frying', 'eggplant and', 'ricotta cheese', 'mozzarella cheese', 'parsley', 'frozen spinach thawed and drained', 'tomato pasta sauce']",374.27049,170.2143,318.49344,213.36384,19.030579639303543,41.84480602737937,False,False,False,0,False,3742.2750368,36,10,26,False
258496,Vegetarian Mushroom Philly Cheese Steak Sandwiches,,http://images.media-allrecipes.com/userphotos/720x405/4563078.jpg,4.0,1.0,664.3759,27.48409,11.14114,34.8265,1708.456,81.78672,6.8035,10.82217,23.8783,foodrecsys,,,,,,,"['butter', 'olive oil', 'baby bella (cremini) mushrooms sliced', 'fresh thyme leaves', 'salt and freshly ground black pepper to taste', 'soy sauce', 'bell pepper', 'onion', 'provolone cheese', 'hoagie rolls split lengthwise', 'dijon mustard']","['butter', 'olive oil', 'baby bella (cremini) mushrooms sliced', 'fresh thyme leaves', 'salt and freshly ground black pepper to taste', 'soy sauce', 'bell pepper', 'onion', 'provolone cheese', 'hoagie rolls split lengthwise', 'dijon mustard']","['butter', 'olive oil', 'bella cremini mushroom', 'thyme leaf', 'salt and freshly black pepper to taste', 'soy sauce', 'bell pepper', 'onion', 'provolone cheese', 'hoagie rolls split lengthwise', 'dijon mustard']","['butter', 'olive oil', 'bella cremini mushroom', 'bay leaf', 'salt and freshly black pepper to taste', 'soy sauce', 'bell pepper', 'onion', 'provolone cheese', 'hoagie rolls split lengthwise', 'dijon mustard']","['butter', 'olive oil', 'bella cremini mushroom', 'bay leaf', 'salt and freshly black pepper to taste', 'soy sauce', 'bell pepper', 'onion', 'provolone cheese', 'hoagie rolls split lengthwise', 'dijon mustard']","['butter', 'olive oil', 'other_target_ingredient', 'bay leaf', 'salt and freshly black pepper to taste', 'soy sauce', 'bell pepper', 'onion', 'provolone cheese', 'hoagie rolls split lengthwise', 'dijon mustard']",247.35681,100.27026000000001,327.14688,95.5132,15.0923987459509,37.23145436190566,False,False,False,0,False,2779.7487656000003,30,10,20,False
219069,Mascarpone Zucchini Pizza,,http://images.media-allrecipes.com/userphotos/250x250/754391.jpg,5.0,4.0,739.881,49.2283,13.19257,44.33,654.9641,58.25591,4.086452,5.226738,18.00845,foodrecsys,,,,,,,"['olive oil', 'zucchini thinly sliced into rounds', 'cooking spray', 'all-purpose flour', 'active dry yeast', 'white sugar', 'salt', 'vegetable oil', 'warm water', 'prepared pizza sauce', 'shredded mozzarella cheese', 'mascarpone cheese']","['olive oil', 'zucchini thinly sliced into rounds', 'cooking spray', 'all-purpose flour', 'active dry yeast', 'white sugar', 'salt', 'vegetable oil', 'warm water', 'prepared pizza sauce', 'shredded mozzarella cheese', 'mascarpone cheese']","['olive oil', 'zucchini into round', 'cooking spray', 'all purpose flour', 'active dry yeast', 'sugar', 'salt', 'vegetable oil', 'warm water', 'prepared pizza sauce', 'mozzarella cheese', 'mascarpone cheese']","['olive oil', 'zucchini into round', 'cooking spray', 'all purpose flour', 'active dry yeast', 'sugar', 'salt', 'vegetable oil', 'warm water', 'prepared pizza sauce', 'mozzarella cheese', 'mascarpone cheese']","['olive oil', 'zucchini into round', 'cooking spray', 'all purpose flour', 'active dry yeast', 'sugar', 'salt', 'vegetable oil', 'warm water', 'prepared pizza sauce', 'mozzarella cheese', 'mascarpone cheese']","['olive oil', 'zucchini into round', 'cooking spray', 'all purpose flour', 'active dry yeast', 'sugar', 'salt', 'vegetable oil', 'warm water', 'other_target_ingredient', 'mozzarella cheese', 'mascarpone cheese']",443.05469999999997,118.73313,233.02364,72.0338,16.04759819484485,59.881886411463455,False,False,True,1,False,3095.662104,27,9,18,False
242222,Pesto Zoodles,,http://images.media-allrecipes.com/userphotos/720x405/2409487.jpg,4.625,30.0,318.5929,21.26463,5.708477,16.22463,510.7769,23.09881,5.895895,4.0828,12.09813,foodrecsys,,,,,,,"['olive oil', 'small zucchini cut into noodle-shape strands', 'drained and rinsed canned garbanzo beans (chickpeas)', 'pesto', 'salt and ground black pepper to taste', 'shredded white cheddar cheese']","['olive oil', 'small zucchini cut into noodle-shape strands', 'drained and rinsed canned garbanzo beans (chickpeas)', 'pesto', 'salt and ground black pepper to taste', 'shredded white cheddar cheese']","['olive oil', 'zucchini cut into noodle shape strand', 'drained and rinsed canned garbanzo beans chickpea', 'pesto', 'salt and black pepper to taste', 'white cheddar cheese']","['olive oil', 'zucchini cut into noodle shape strand', 'drained and rinsed canned garbanzo beans chickpea', 'pesto', 'salt and black pepper to taste', 'white cheddar cheese']","['olive oil', 'zucchini cut into noodle shape strand', 'drained and rinsed canned garbanzo beans chickpea', 'pesto', 'salt and black pepper to taste', 'white cheddar cheese']","['olive oil', 'other_target_ingredient', 'pesto', 'salt and black pepper to taste', 'white cheddar cheese']",191.38167,51.376293000000004,92.39524,48.39252,16.126000610810852,60.07091495133759,False,False,True,1,False,1332.9926936,13,10,3,True
246167,Spam® Tacos,,http://images.media-allrecipes.com/userphotos/720x405/3279953.jpg,5.0,2.0,311.7449,19.10102,8.612568,61.66125,1082.638,18.83183,1.907571,2.74392,16.26513,foodrecsys,,,,,,,"['lite luncheon meat (such as spam®)', 'cooking spray', 'taco seasoning mix', 'water', 'flour tortillas', 'shredded lettuce', 'cheddar cheese', 'sliced olives drained', 'small tomato', 'small onion']","['lite luncheon meat (such as spam®)', 'cooking spray', 'taco seasoning mix', 'water', 'flour tortillas', 'shredded lettuce', 'cheddar cheese', 'sliced olives drained', 'small tomato', 'small onion']","['lite luncheon meat such as spam', 'cooking spray', 'taco seasoning mix', 'water', 'flour tortilla', 'lettuce', 'cheddar cheese', 'olives drained', 'tomato', 'onion']","['lite luncheon meat such as spam', 'cooking spray', 'taco seasoning mix', 'water', 'flour tortilla', 'lettuce', 'cheddar cheese', 'olives drained', 'tomato', 'onion']","['lite luncheon meat such as spam', 'cooking spray', 'taco seasoning mix', 'water', 'flour tortilla', 'lettuce', 'cheddar cheese', 'olives drained', 'tomato', 'onion']","['other_target_ingredient', 'cooking spray', 'taco seasoning mix', 'water', 'flour tortilla', 'lettuce', 'cheddar cheese', 'olives drained', 'tomato', 'onion']",171.90918,77.51311199999999,75.32732,65.06052,24.864275887111546,55.144183593701136,False,False,False,0,False,1304.3406616,21,7,14,False
239174,Black Bean and Walnut Burgers,,http://images.media-allrecipes.com/userphotos/720x405/4571755.jpg,4.88888883591,6.0,433.0722,27.40645,3.996376,31.0,978.6503,36.73199,12.87019,2.423989,13.16827,foodrecsys,,,,,,,"['walnuts', 'rolled oats', 'flax seeds', 'ground cumin', 'paprika', 'salt', 'ground cinnamon', 'black beans rinsed and drained', 'mashed cooked sweet potato', 'egg', 'minced onion', 'fresno chile pepper', 'small crimini mushroom', 'garlic', 'soy sauce', 'vegetable oil']","['walnuts', 'rolled oats', 'flax seeds', 'ground cumin', 'paprika', 'salt', 'ground cinnamon', 'black beans rinsed and drained', 'mashed cooked sweet potato', 'egg', 'minced onion', 'fresno chile pepper', 'small crimini mushroom', 'garlic', 'soy sauce', 'vegetable oil']","['walnut', 'rolled oat', 'flax seed', 'cumin', 'paprika', 'salt', 'cinnamon', 'black beans rinsed and drained', 'mashed sweet potato', 'egg', 'onion', 'fresno chile pepper', 'crimini mushroom', 'garlic', 'soy sauce', 'vegetable oil']","['walnut', 'rolled oat', 'flax seed', 'cumin', 'paprika', 'salt', 'cinnamon', 'black beans rinsed and drained', 'mashed sweet potato', 'egg', 'onion', 'fresno chile pepper', 'mushroom', 'garlic', 'soy sauce', 'vegetable oil']","['walnut', 'rolled oat', 'flax seed', 'cumin', 'paprika', 'salt', 'cinnamon', 'black beans rinsed and drained', 'mashed sweet potato', 'egg', 'onion', 'fresno chile pepper', 'mushroom', 'garlic', 'soy sauce', 'vegetable oil']","['walnut', 'rolled oat', 'flax seed', 'cumin', 'paprika', 'salt', 'cinnamon', 'black beans rinsed and drained', 'mashed sweet potato', 'egg', 'onion', 'other_target_ingredient', 'mushroom', 'garlic', 'soy sauce', 'vegetable oil']",246.65805,35.967384,146.92796,52.67308,8.305170361893467,56.955410668244234,True,False,False,1,False,1811.9740848000001,18,10,8,False
260458,Easy Broccoli-Cheese Casserole,,http://images.media-allrecipes.com/userphotos/720x405/4583633.jpg,4.66666650772,2.0,300.3011,21.44742,11.9632,144.1354,550.2168,8.739035,1.405469,1.372322,19.01278,foodrecsys,,,,,,,"['head broccoli chopped', 'vegetable oil', 'cottage cheese', 'eggs', 'shredded sharp cheddar cheese', 'butter', 'all-purpose flour', 'salt and ground black pepper to taste']","['head broccoli chopped', 'vegetable oil', 'cottage cheese', 'eggs', 'shredded sharp cheddar cheese', 'butter', 'all-purpose flour', 'salt and ground black pepper to taste']","['broccoli', 'vegetable oil', 'cottage cheese', 'egg', 'sharp cheddar cheese', 'butter', 'all purpose flour', 'salt and black pepper to taste']","['broccoli', 'vegetable oil', 'cottage cheese', 'egg', 'sharp cheddar cheese', 'butter', 'all purpose flour', 'salt and black pepper to taste']","['broccoli', 'vegetable oil', 'cottage cheese', 'egg', 'sharp cheddar cheese', 'butter', 'all purpose flour', 'salt and black pepper to taste']","['broccoli', 'vegetable oil', 'cottage cheese', 'egg', 'sharp cheddar cheese', 'butter', 'all purpose flour', 'salt and black pepper to taste']",193.02678,107.6688,34.95614,76.05112,35.853614921823464,64.27774656836088,False,False,True,1,False,1256.4598024000002,19,6,13,False
219040,Cinnamon Apple and Havarti Tea Sandwiches,,http://images.media-allrecipes.com/userphotos/720x405/869734.jpg,4.5,9.0,250.2372,16.84217,9.70048,48.55,309.8593,18.0308,1.5035,8.7855,8.236357,foodrecsys,,,,,,,"['cream cheese', 'cinnamon raisin bread', 'havarti cheese', 'large granny smith apple cored and thinly sliced']","['cream cheese', 'cinnamon raisin bread', 'havarti cheese', 'large granny smith apple cored and thinly sliced']","['cream cheese', 'cinnamon raisin bread', 'havarti cheese', 'granny smith apple cored and']","['cream cheese', 'cinnamon raisin bread', 'havarti cheese', 'granny smith apple cored and']","['cream cheese', 'cinnamon raisin bread', 'havarti cheese', 'granny smith apple cored and']","['cream cheese', 'other_target_ingredient', 'havarti cheese', 'granny smith apple cored and']",151.57953,87.30432,72.1232,32.945428,34.888625671962444,60.57433906709314,False,False,True,1,False,1046.9924448000002,16,6,10,False
233233,Roasted Eggplant Lasagna,,http://images.media-allrecipes.com/userphotos/720x405/1087308.jpg,4.23529434204,15.0,432.3248,26.88139,14.20462,101.9852,1178.656,21.68567,7.121494,7.646678,29.82465,foodrecsys,,,,,,,"['large eggplant peeled and cut into 1/4-inch slices', 'salt to taste', 'olive oil', 'ricotta cheese', 'shredded italian cheese blend', 'egg', 'garlic', 'sprigs fresh oregano chopped', 'sprigs fresh thyme chopped', 'grinds fresh black pepper', 'tomato sauce', 'frozen chopped spinach thawed and drained', 'part-skim mozzarella cheese']","['large eggplant peeled and cut into 1/4-inch slices', 'salt to taste', 'olive oil', 'ricotta cheese', 'shredded italian cheese blend', 'egg', 'garlic', 'sprigs fresh oregano chopped', 'sprigs fresh thyme chopped', 'grinds fresh black pepper', 'tomato sauce', 'frozen chopped spinach thawed and drained', 'part-skim mozzarella cheese']","['eggplant and cut into inch slice', 'salt to taste', 'olive oil', 'ricotta cheese', 'italian cheese blend', 'egg', 'garlic', 'sprigs oregano', 'sprigs thyme', 'grinds black pepper', 'tomato sauce', 'frozen spinach thawed and drained', 'part skim mozzarella cheese']","['eggplant and cut into inch slice', 'salt to taste', 'olive oil', 'ricotta cheese', 'mexican cheese blend', 'egg', 'garlic', 'sprigs oregano', 'thyme', 'grinds black pepper', 'tomato sauce', 'frozen spinach thawed and drained', 'part skim mozzarella cheese']","['eggplant and cut into inch slice', 'salt to taste', 'olive oil', 'ricotta cheese', 'mexican cheese blend', 'egg', 'garlic', 'sprigs oregano', 'thyme', 'grinds black pepper', 'tomato sauce', 'frozen spinach thawed and drained', 'part skim mozzarella cheese']","['eggplant and cut into inch slice', 'salt to taste', 'olive oil', 'ricotta cheese', 'mexican cheese blend', 'egg', 'garlic', 'sprigs oregano', 'thyme', 'grinds black pepper', 'tomato sauce', 'frozen spinach thawed and drained', 'part skim mozzarella cheese']",241.93251,127.84158000000001,86.74268,119.2986,29.57072552858407,55.96082158599276,False,False,False,0,False,1808.8469632,26,10,16,False
17255,Pasta with Arugula Pesto,,http://images.media-allrecipes.com/userphotos/720x405/605663.jpg,4.17241382599,14.0,376.7582,19.64768,3.655592,70.86667,80.21276,40.47384,1.944417,2.773205,10.52429,foodrecsys,,,,,,,"['chopped walnuts', 'garlic', 'coarsely chopped arugula stems included', 'coarsely chopped fresh basil', 'olive oil', 'grated parmesan cheese', 'salt to taste', 'cayenne pepper', 'dry pasta']","['chopped walnuts', 'garlic', 'coarsely chopped arugula stems included', 'coarsely chopped fresh basil', 'olive oil', 'grated parmesan cheese', 'salt to taste', 'cayenne pepper', 'dry pasta']","['walnut', 'garlic', 'coarsely arugula stems included', 'coarsely basil', 'olive oil', 'parmesan cheese', 'salt to taste', 'cayenne pepper', 'dry pasta']","['walnut', 'garlic', 'coarsely arugula stems included', 'coarsely basil', 'olive oil', 'parmesan cheese', 'salt to taste', 'cayenne pepper', 'dry pasta']","['walnut', 'garlic', 'coarsely arugula stems included', 'coarsely basil', 'olive oil', 'parmesan cheese', 'salt to taste', 'cayenne pepper', 'dry pasta']","['walnut', 'garlic', 'other_target_ingredient', 'coarsely basil', 'olive oil', 'parmesan cheese', 'salt to taste', 'cayenne pepper', 'dry pasta']",176.82912000000002,32.900328,161.89536,42.09716,8.732478284480603,46.93437860144783,True,False,True,2,True,1576.3563088,7,7,0,True
168426,Cauliflower and Tofu Masala,,http://images.media-allrecipes.com/userphotos/720x405/4489163.jpg,4.57142877579,41.0,420.5518,27.32193,13.60859,61.8725,1038.043,30.03734,7.62285,11.4893,20.45641,foodrecsys,,,,,,,"['tofu', 'plain yogurt', 'lemon juice', 'ground cumin', 'cayenne pepper', 'paprika', 'garam masala', 'minced fresh ginger root', 'unsalted butter', 'garlic', 'serrano peppers', 'ground coriander', 'ground cumin', 'garam masala', 'salt', 'tomato sauce', 'small head cauliflower cut into florets', 'half-and-half cream', 'frozen peas', 'chopped fresh cilantro']","['tofu', 'plain yogurt', 'lemon juice', 'ground cumin', 'cayenne pepper', 'paprika', 'garam masala', 'minced fresh ginger root', 'unsalted butter', 'garlic', 'serrano peppers', 'ground coriander', 'ground cumin', 'garam masala', 'salt', 'tomato sauce', 'small head cauliflower cut into florets', 'half-and-half cream', 'frozen peas', 'chopped fresh cilantro']","['tofu', 'yogurt', 'lemon juice', 'cumin', 'cayenne pepper', 'paprika', 'garam masala', 'ginger root', 'unsalted butter', 'garlic', 'serrano pepper', 'coriander', 'salt', 'tomato sauce', 'head cauliflower cut into floret', 'half and half cream', 'frozen pea', 'cilantro']","['tofu', 'plain yogurt', 'lemon juice', 'cumin', 'cayenne pepper', 'paprika', 'garam masala', 'ginger root', 'unsalted butter', 'garlic', 'serrano pepper', 'coriander', 'salt', 'tomato sauce', 'broccoli floret', 'half and half cream', 'frozen pea', 'cilantro']","['tofu', 'plain yogurt', 'lemon juice', 'cumin', 'cayenne pepper', 'paprika', 'garam masala', 'ginger root', 'unsalted butter', 'garlic', 'serrano pepper', 'coriander', 'salt', 'tomato sauce', 'broccoli floret', 'half and half cream', 'frozen pea', 'cilantro']","['tofu', 'plain yogurt', 'lemon juice', 'cumin', 'cayenne pepper', 'paprika', 'garam masala', 'ginger root', 'unsalted butter', 'garlic', 'serrano pepper', 'coriander', 'salt', 'tomato sauce', 'broccoli floret', 'half and half cream', 'frozen pea', 'cilantro']",245.89737,122.47730999999999,120.14936,81.82564,29.123002208051417,58.47017418543923,False,False,False,0,False,1759.5887312000002,27,10,17,False
218896,Winter Red Sauce over Spaghetti Squash,,http://images.media-allrecipes.com/userphotos/720x405/3239586.jpg,4.69230747223,18.0,249.0379,11.73926,1.76446,0.0,1529.834,35.34652,4.350094,15.16116,5.736557,foodrecsys,,,,,,,"['spaghetti squash halved and seeded', 'extra-virgin olive oil', 'ground vegan sausage (such as gimme lean®)', 'small onion', 'small green bell pepper', 'garlic', 'sliced fresh mushrooms', 'tomato sauce', 'tomato paste', 'water', 'dried italian seasoning', 'brown sugar', 'sea salt', 'ground black pepper']","['spaghetti squash halved and seeded', 'extra-virgin olive oil', 'ground vegan sausage (such as gimme lean®)', 'small onion', 'small green bell pepper', 'garlic', 'sliced fresh mushrooms', 'tomato sauce', 'tomato paste', 'water', 'dried italian seasoning', 'brown sugar', 'sea salt', 'ground black pepper']","['spaghetti squash and seeded', 'olive oil', 'vegan sausage such as gimme', 'onion', 'green bell pepper', 'garlic', 'mushroom', 'tomato sauce', 'tomato paste', 'water', 'italian seasoning', 'brown sugar', 'sea salt', 'black pepper']","['acorn squash and seeded', 'olive oil', 'vegan sausage such as gimme', 'onion', 'green bell pepper', 'garlic', 'mushroom', 'tomato sauce', 'tomato paste', 'water', 'italian seasoning', 'brown sugar', 'salt', 'black pepper']","['acorn squash and seeded', 'olive oil', 'vegan sausage such as gimme', 'onion', 'green bell pepper', 'garlic', 'mushroom', 'tomato sauce', 'tomato paste', 'water', 'italian seasoning', 'brown sugar', 'salt', 'black pepper']","['acorn squash and seeded', 'olive oil', 'other_target_ingredient', 'onion', 'green bell pepper', 'garlic', 'mushroom', 'tomato sauce', 'tomato paste', 'water', 'italian seasoning', 'brown sugar', 'salt', 'black pepper']",105.65334,15.880139999999999,141.38608,22.946228,6.376595690856693,42.42460284157552,True,False,False,1,False,1041.9745736,17,7,10,False
246941,"Zucchini Parmesan, Lasagna-Style",,http://images.media-allrecipes.com/userphotos/720x405/4203975.jpg,4.85714292526,7.0,154.5167,7.100067,3.60923,19.41333,558.3503,13.70182,2.806667,8.234283,9.4139,foodrecsys,,,,,,,"['cooking spray (such as pam®)', 'zucchini horizontally and thinly sliced', 'salt and ground black pepper to taste', 'marinara sauce', 'grated parmesan cheese', 'shredded part-skim mozzarella cheese']","['cooking spray (such as pam®)', 'zucchini horizontally and thinly sliced', 'salt and ground black pepper to taste', 'marinara sauce', 'grated parmesan cheese', 'shredded part-skim mozzarella cheese']","['cooking spray such as pam', 'zucchini horizontally and', 'salt and black pepper to taste', 'marinara sauce', 'parmesan cheese', 'part skim mozzarella cheese']","['cooking spray such as pam', 'zucchini horizontally and', 'salt and black pepper to taste', 'marinara sauce', 'parmesan cheese', 'part skim mozzarella cheese']","['cooking spray such as pam', 'zucchini horizontally and', 'salt and black pepper to taste', 'marinara sauce', 'parmesan cheese', 'part skim mozzarella cheese']","['cooking spray such as pam', 'other_target_ingredient', 'salt and black pepper to taste', 'marinara sauce', 'parmesan cheese', 'part skim mozzarella cheese']",63.900603000000004,32.48307,54.80728,37.6556,21.022368455966248,41.35514348934453,False,False,True,1,False,646.4978728,11,8,3,True
45606,Tempeh Reuben,,http://images.media-allrecipes.com/userphotos/250x250/292372.jpg,4.44444465637,52.0,449.542,24.82581,10.72178,46.347,924.903,40.09009,4.653509,6.420372,18.64926,foodrecsys,,,,,,,"['tempeh', 'sauerkraut', 'swiss cheese', 'thousand island salad dressing', 'rye bread', 'butter']","['tempeh', 'sauerkraut', 'swiss cheese', 'thousand island salad dressing', 'rye bread', 'butter']","['tempeh', 'sauerkraut', 'swiss cheese', 'thousand island salad dressing', 'rye bread', 'butter']","['tempeh', 'sauerkraut', 'swiss cheese', 'thousand island salad dressing', 'rye bread', 'butter']","['tempeh', 'sauerkraut', 'swiss cheese', 'thousand island salad dressing', 'rye bread', 'butter']","['tempeh', 'sauerkraut', 'swiss cheese', 'thousand island salad dressing', 'rye bread', 'butter']",223.43229,96.49602,160.36036,74.59704,21.46540701425006,49.70220580057036,False,False,False,0,False,1880.883728,26,9,17,False
18904,Andrew's Herb Risotto,,http://images.media-allrecipes.com/userphotos/720x405/3712796.jpg,4.56896543503,42.0,288.7975,11.16714,3.954807,15.44272,402.6829,39.13604,1.595525,1.792859,5.378153,foodrecsys,,,,,,,"['canola oil', 'butter', 'trimmed diced fennel bulb', 'red bell pepper', 'yellow onion', 'garlic', 'chopped fresh mint divided', 'chopped fresh parsley', 'chopped fresh rosemary divided', 'grated lemon zest divided', 'ground coriander', 'uncooked arborio rice', 'dry white wine', 'chicken stock', 'salt and pepper to taste', 'fresh lemon juice', 'grated parmesan cheese']","['canola oil', 'butter', 'trimmed diced fennel bulb', 'red bell pepper', 'yellow onion', 'garlic', 'chopped fresh mint divided', 'chopped fresh parsley', 'chopped fresh rosemary divided', 'grated lemon zest divided', 'ground coriander', 'uncooked arborio rice', 'dry white wine', 'chicken stock', 'salt and pepper to taste', 'fresh lemon juice', 'grated parmesan cheese']","['canola oil', 'butter', 'fennel bulb', 'red bell pepper', 'onion', 'garlic', 'mint', 'parsley', 'rosemary', 'lemon zest', 'coriander', 'arborio rice', 'dry white wine', 'chicken stock', 'salt and pepper to taste', 'lemon juice', 'parmesan cheese']","['canola oil', 'butter', 'fennel bulb', 'red bell pepper', 'onion', 'garlic', 'mint', 'parsley', 'rosemary', 'lemon zest', 'coriander', 'white rice', 'white wine', 'chicken stock', 'salt and pepper to taste', 'lemon juice', 'parmesan cheese']","['canola oil', 'butter', 'fennel bulb', 'red bell pepper', 'onion', 'garlic', 'mint', 'parsley', 'rosemary', 'lemon zest', 'coriander', 'white rice', 'white wine', 'chicken stock', 'salt and pepper to taste', 'lemon juice', 'parmesan cheese']","['canola oil', 'butter', 'fennel bulb', 'red bell pepper', 'onion', 'garlic', 'mint', 'parsley', 'rosemary', 'lemon zest', 'coriander', 'white rice', 'white wine', 'chicken stock', 'salt and pepper to taste', 'lemon juice', 'parmesan cheese']",100.50426,35.593263,156.54416,21.512612,12.324643738259507,34.800945299041715,False,False,True,1,False,1208.3287400000002,10,4,6,False
65066,Orange-Ginger Tofu Triangles,,http://images.media-allrecipes.com/userphotos/720x405/12656.jpg,4.14529895782,82.0,418.9305,33.5984,3.519183,0.0,1223.88,14.60183,3.270307,5.823802,20.04119,foodrecsys,,,,,,,"['firm tofu', 'fresh orange juice', 'rice vinegar', 'soy sauce', 'canola oil', 'dark sesame oil', 'garlic', 'minced fresh ginger root', 'red pepper flakes', 'green onions', 'coarsely chopped fresh cilantro', 'dried chipotle chile pepper (optional)']","['firm tofu', 'fresh orange juice', 'rice vinegar', 'soy sauce', 'canola oil', 'dark sesame oil', 'garlic', 'minced fresh ginger root', 'red pepper flakes', 'green onions', 'coarsely chopped fresh cilantro', 'dried chipotle chile pepper (optional)']","['tofu', 'orange juice', 'rice vinegar', 'soy sauce', 'canola oil', 'dark sesame oil', 'garlic', 'ginger root', 'red pepper flake', 'green onion', 'coarsely cilantro', 'chipotle chile pepper']","['tofu', 'orange juice', 'rice vinegar', 'soy sauce', 'canola oil', 'dark sesame oil', 'garlic', 'ginger root', 'red pepper flake', 'green onion', 'coarsely cilantro', 'chipotle chile pepper']","['tofu', 'orange juice', 'rice vinegar', 'soy sauce', 'canola oil', 'dark sesame oil', 'garlic', 'ginger root', 'red pepper flake', 'green onion', 'coarsely cilantro', 'chipotle chile pepper']","['tofu', 'orange juice', 'rice vinegar', 'soy sauce', 'canola oil', 'dark sesame oil', 'garlic', 'ginger root', 'red pepper flake', 'green onion', 'coarsely cilantro', 'chipotle chile pepper']",302.38559999999995,31.672646999999998,58.40732,80.16476,7.560358341061344,72.18037359418805,True,False,False,1,False,1752.805212,19,8,11,False
254996,Acorn Squash with Spinach and Ricotta,,http://images.media-allrecipes.com/userphotos/720x405/4570048.jpg,4.5,2.0,696.248,35.69826,15.18018,81.5875,594.8063,62.62207,7.406087,6.617582,35.36101,foodrecsys,,,,,,,"['slivered almonds', 'acorn squash halved and seeded', 'walnut oil', 'ground black pepper', 'fresh baby spinach chopped', 'ricotta cheese', 'cooked brown rice', 'grated parmesan cheese', 'garlic powder', 'ground nutmeg', 'ground sage', 'half-and-half', 'salt to taste', 'grated parmesan cheese']","['slivered almonds', 'acorn squash halved and seeded', 'walnut oil', 'ground black pepper', 'fresh baby spinach chopped', 'ricotta cheese', 'cooked brown rice', 'grated parmesan cheese', 'garlic powder', 'ground nutmeg', 'ground sage', 'half-and-half', 'salt to taste', 'grated parmesan cheese']","['slivered almond', 'acorn squash and seeded', 'walnut oil', 'black pepper', 'spinach', 'ricotta cheese', 'brown rice', 'parmesan cheese', 'garlic powder', 'nutmeg', 'sage', 'half and half', 'salt to taste']","['almond', 'acorn squash and seeded', 'walnut oil', 'black pepper', 'spinach', 'ricotta cheese', 'white rice', 'parmesan cheese', 'garlic powder', 'nutmeg', 'sage', 'chicken breast half', 'salt to taste']","['almond', 'acorn squash and seeded', 'walnut oil', 'black pepper', 'spinach', 'ricotta cheese', 'white rice', 'parmesan cheese', 'garlic powder', 'nutmeg', 'sage', 'chicken breast half', 'salt to taste']","['almond', 'acorn squash and seeded', 'walnut oil', 'black pepper', 'spinach', 'ricotta cheese', 'white rice', 'parmesan cheese', 'garlic powder', 'nutmeg', 'sage', 'chicken breast half', 'salt to taste']",321.28434,136.62162,250.48828,141.44404,19.62255115993152,46.145100596339226,False,False,True,1,False,2913.1016320000003,25,10,15,False
